# ----------------------------
# TIME:         2015-03-13
# BEAM-SIZE:    4.5 x 4.5 (mas)
# ORIGIN:       22:56:17.9051 62:01:49.584
# PROJECT_CODE: ES071C
# PI:           Alberto Sanna
# ----------------------------
# Channel, Velocity (km/s), Flux density (Jy/beam), +/-, dRA (mas), +/-, dDEC (mas), +/-
963 -0.3216 0.496952 0.008762 338.446000 0.034000 -192.351000 0.037000
964 -0.3655 0.705173 0.009064 338.286000 0.025000 -192.326000 0.026000
965 -0.4094 0.861860 0.009302 338.044000 0.021000 -192.404000 0.021000
966 -0.4533 0.908989 0.009010 337.880000 0.020000 -192.435000 0.019000
967 -0.4972 0.829236 0.008931 337.711000 0.022000 -192.417000 0.022000
968 -0.5411 0.755863 0.008819 337.432000 0.024000 -192.236000 0.024000
969 -0.5850 0.578351 0.008884 337.094000 0.030000 -192.076000 0.029000
970 -0.6289 0.413418 0.008769 336.859000 0.044000 -191.988000 0.043000
971 -0.6728 0.298773 0.008775 336.284000 0.063000 -191.565000 0.061000
972 -0.7167 0.188129 0.008906 335.765000 0.084000 -191.286000 0.091000
973 -0.7606 0.110228 0.009138 334.972000 0.129000 -190.658000 0.124000
981 -1.1118 0.162708 0.008700 349.890000 0.076000 -174.271000 0.108000
982 -1.1557 0.235206 0.008585 350.000000 0.056000 -174.104000 0.081000
983 -1.1996 0.222607 0.008497 350.109000 0.061000 -173.704000 0.087000
984 -1.2435 0.161315 0.008654 350.397000 0.083000 -173.647000 0.110000
985 -1.2874 0.091864 0.008696 350.656000 0.151000 -173.598000 0.199000
989 -1.4631 0.518754 0.008692 26.395000 0.047000 -66.747000 0.023000
990 -1.5070 1.668000 0.010000 26.477000 0.016000 -66.547000 0.009000
991 -1.5509 3.595000 0.014000 26.436000 0.010000 -65.951000 0.008000
992 -1.5948 7.409000 0.024000 26.383000 0.007000 -64.026000 0.009000
993 -1.6387 18.408000 0.045000 26.370000 0.005000 -63.056000 0.004000
994 -1.6826 30.989000 0.071000 26.294000 0.005000 -62.823000 0.003000
995 -1.7265 37.521000 0.086000 26.199000 0.005000 -62.775000 0.003000
996 -1.7704 35.252000 0.084000 26.033000 0.006000 -62.755000 0.004000
997 -1.8143 26.835000 0.068000 25.838000 0.006000 -62.737000 0.004000
998 -1.8582 16.341000 0.045000 25.661000 0.008000 -62.752000 0.004000
999 -1.9021 7.959000 0.026000 25.480000 0.009000 -62.788000 0.005000
1000 -1.9460 3.088000 0.016000 25.201000 0.018000 -62.872000 0.008000
1001 -1.9899 0.736423 0.016826 25.653000 0.087000 -62.948000 0.036000
1001 -1.9899 2.701000 0.017000 -25.256000 0.022000 -46.962000 0.013000
1002 -2.0338 5.270000 0.024000 -13.175000 0.008000 -31.109000 0.008000
1003 -2.0777 10.475000 0.033000 -13.223000 0.006000 -31.012000 0.006000
1004 -2.1216 16.666000 0.042000 -13.239000 0.005000 -30.863000 0.005000
1005 -2.1655 22.574000 0.052000 -13.281000 0.004000 -30.718000 0.004000
1006 -2.2094 27.820000 0.064000 -13.272000 0.004000 -30.552000 0.004000
1007 -2.2533 32.607000 0.089000 -13.169000 0.005000 -30.464000 0.005000
1007 -2.2533 18.876000 0.086000 -41.862000 0.018000 -13.300000 0.011000
1008 -2.2972 35.442000 0.134000 -12.968000 0.007000 -30.482000 0.007000
1008 -2.2972 40.381000 0.129000 -43.588000 0.012000 -12.459000 0.007000
1009 -2.3411 33.760000 0.196000 -12.628000 0.010000 -30.691000 0.011000
1009 -2.3411 69.866000 0.189000 -45.055000 0.009000 -11.816000 0.005000
1010 -2.3850 27.603000 0.249000 -12.128000 0.016000 -31.116000 0.017000
1010 -2.3850 96.081000 0.241000 -46.473000 0.008000 -11.197000 0.005000
1011 -2.4289 18.492000 0.281000 -11.648000 0.028000 -31.614000 0.027000
1011 -2.4289 110.147000 0.270000 -48.038000 0.008000 -10.505000 0.005000
1012 -2.4728 109.522000 0.263000 -49.685000 0.008000 -9.796000 0.005000
1013 -2.5167 90.294000 0.214000 -51.072000 0.008000 -9.195000 0.004000
1014 -2.5606 60.249000 0.146000 -52.203000 0.008000 -8.739000 0.004000
1015 -2.6045 32.438000 0.090000 -53.020000 0.008000 -8.414000 0.005000
1016 -2.6484 12.949000 0.058000 -54.239000 0.017000 -7.951000 0.008000
1016 -2.6484 9.196000 0.057000 -63.378000 0.040000 -3.167000 0.025000
1016 -2.6484 7.224000 0.059000 -78.546000 0.028000 1.143000 0.013000
1017 -2.6923 4.464000 0.046000 -54.743000 0.045000 -7.751000 0.020000
1017 -2.6923 6.308000 0.045000 -67.307000 0.042000 -0.818000 0.021000
1017 -2.6923 8.958000 0.046000 -79.048000 0.020000 1.477000 0.008000
1018 -2.7362 1.221000 0.038000 -54.802000 0.122000 -7.688000 0.053000
1018 -2.7362 4.068000 0.037000 -69.609000 0.058000 0.308000 0.022000
1018 -2.7362 9.305000 0.038000 -80.333000 0.014000 1.917000 0.007000
1019 -2.7801 2.343000 0.028000 -70.122000 0.066000 0.703000 0.026000
1019 -2.7801 7.821000 0.029000 -81.387000 0.011000 2.327000 0.006000
1020 -2.8240 1.050000 0.020000 -70.398000 0.125000 0.921000 0.042000
1020 -2.8240 5.534000 0.020000 -82.183000 0.011000 2.720000 0.006000
1021 -2.8679 7.924000 0.011000 -143.159000 0.039000 17.668000 0.009000
1021 -2.8679 3.400000 0.015000 -82.737000 0.013000 3.123000 0.007000
1022 -2.9118 1.767000 0.012000 -83.149000 0.020000 3.515000 0.011000
1023 -2.9557 0.784113 0.010032 -83.524000 0.038000 4.039000 0.023000
1024 -2.9996 0.305982 0.009336 -83.796000 0.085000 4.546000 0.050000
1025 -3.0435 0.110692 0.008952 -83.731000 0.214000 4.733000 0.123000
1009 -2.3411 6.363000 0.200000 386.256000 0.052000 -178.809000 0.048000
1010 -2.3850 8.033000 0.255000 386.102000 0.052000 -179.028000 0.048000
1011 -2.4289 8.263000 0.284000 385.711000 0.059000 -179.320000 0.053000
1012 -2.4728 7.274000 0.276000 385.169000 0.063000 -179.481000 0.060000
1013 -2.5167 4.939000 0.225000 384.877000 0.073000 -179.646000 0.073000
1014 -2.5606 5.520000 0.151000 377.130000 0.056000 -178.497000 0.038000
1015 -2.6045 7.529000 0.092000 377.031000 0.026000 -178.630000 0.018000
1016 -2.6484 7.549000 0.060000 377.101000 0.017000 -178.786000 0.012000
1017 -2.6923 5.809000 0.048000 377.213000 0.018000 -179.052000 0.013000
1018 -2.7362 3.605000 0.039000 377.271000 0.023000 -179.354000 0.017000
1016 -2.6484 2.911000 0.062000 394.267000 0.042000 -188.106000 0.030000
1017 -2.6923 3.468000 0.048000 394.375000 0.031000 -188.042000 0.021000
1018 -2.7362 3.426000 0.039000 394.839000 0.024000 -188.097000 0.019000
1019 -2.7801 2.862000 0.029000 395.182000 0.021000 -188.193000 0.018000
1019 -2.7801 1.789000 0.029000 377.362000 0.034000 -179.666000 0.024000
1020 -2.8240 0.741471 0.020958 377.413000 0.056000 -179.910000 0.040000
1020 -2.8240 2.125000 0.021000 395.492000 0.018000 -188.333000 0.017000
1021 -2.8679 1.313000 0.015000 395.656000 0.021000 -188.312000 0.020000
1022 -2.9118 0.614915 0.012189 395.761000 0.034000 -188.225000 0.034000
1023 -2.9557 0.247467 0.010473 395.777000 0.072000 -188.206000 0.072000
1022 -2.9118 0.703327 0.011893 66.454000 0.045000 -59.205000 0.028000
1023 -2.9557 0.563461 0.010163 66.803000 0.050000 -59.216000 0.029000
1024 -2.9996 0.357204 0.009398 67.078000 0.072000 -59.225000 0.042000
1025 -3.0435 0.190766 0.009048 67.301000 0.111000 -59.056000 0.067000
1027 -3.1313 0.207279 0.009241 440.778000 0.072000 -178.121000 0.065000
1026 -3.0874 0.134112 0.009302 441.103000 0.113000 -178.110000 0.102000
1026 -3.0874 0.078217 0.009302 444.279000 0.160000 -145.100000 0.152000
1028 -3.1752 0.176868 0.009333 440.555000 0.088000 -178.326000 0.079000
1029 -3.2191 0.135909 0.009553 440.458000 0.125000 -178.417000 0.104000
1030 -3.2631 0.090811 0.010140 440.258000 0.169000 -178.429000 0.180000
1029 -3.2191 0.244389 0.009274 -224.151000 0.067000 89.566000 0.077000
1030 -3.2631 0.362206 0.009982 -224.447000 0.045000 88.561000 0.051000
1031 -3.3070 0.945409 0.010762 -217.187000 0.020000 81.695000 0.021000
1032 -3.3509 2.063000 0.012000 -217.108000 0.010000 81.329000 0.012000
1033 -3.3948 2.864000 0.013000 -217.000000 0.008000 80.995000 0.009000
